text,label,language
"In the event of a 'Change of Control' of Company, then if CONSULTANT's services are terminated without cause at any time within a twelve (12) month period following such Change of Control, CONSULTANT shall receive a termination fee equal to twelve (12) months compensation hereunder at the then current monthly rate, including any stock compensation.",penalty,english
Sekisui may terminate this Agreement upon prior written notice,termination,english
You shall not offer for sale any Menu Items or Proprietary Products by means of Internet/World Wide Web programming or advertising.,non_compete,english
"Throughout the Term and for a period of six (6) months after the expiration or termination of this Agreement, neither Calm nor any of its affiliates shall, directly or indirectly, sell, offer for sale, market or promote any digital meditation or digital sleep products in any retail location located in an airport other than in collaboration with XSPA, without the express prior written consent of XSPA.",non_compete,english
Diplomat will be required to notify Tadeo at least five business days before the date of planned examination.,audit_rights,english
"SHPS shall have the right, upon reasonable prior written notice, to examine, copy and audit such records. Such audit shall be conducted at the location where such records are maintained and shall be at the expense of SHPS.",audit_rights,english
"Accordingly, the parties agree that the validity, interpretation and legal effect of this Agreement shall be governed by the internal laws of the State of New York, U.S.A., applicable to contracts entered in and performed entirely within the State of New York, U.S.A. without regard to any conflict of law principles.",governing_law,english
"1.59 ""HIV"" has the meaning set forth in the Recitals to this Agreement.",general,english
"This Agreement may be terminated by either party for any reason or no reason, whether or not extended beyond the initial term, by giving the other party written notice ninety (90) days in advance.",termination,english
VerticalNet shall not enter into any agreement with a Neoforma Competitor for the on-line listing of Medical Products or place any Link to the Site of a Neoforma Competitor on the VerticalNet Medical Online Communities.,non_compete,english
"It is expressly agreed that the Agent shall not be liable for any loss, liability, claim, damage or expense or be required to contribute any amount which in the aggregate exceeds the amount paid (excluding reimbursable expenses) to the Agent under this Agreement.",liability_cap,english
Eutectix's liability under the Agreement shall not be limited or modified in any way by the amount or terms of any insurance it is required to maintain hereunder.,insurance,english
"IN NO EVENT WILL EITHER PARTY BE LIABLE FOR ANY CONSEQUENTIAL, INDIRECT, EXEMPLARY, SPECIAL, OR INCIDENTAL DAMAGES ARISING FROM OR RELATING TO THIS AGREEMENT. NEITHER PARTIES' TOTAL CUMULATIVE LIABILITY IN CONNECTION WITH THIS AGREEMENT, WHETHER IN AGREEMENT OR TORT OR OTHERWISE, WILL NOT EXCEED THE AGGREGATE AMOUNT OF FEES AND EXPENSES OWED BY PC FINANCIAL TO MOBIMAGIC FOR SERVICES PERFORMED UNDER THIS AGREEMENT.",liability_cap,english
"In addition to such amount, in the event that Provider incurs reasonable and documented out-of-pocket expenses in the provision of any Service, including, without limitation, license fees and payments to third-party service providers or subcontractors (such included expenses, collectively, ""Out-of-Pocket Costs""), Recipient shall reimburse Provider for all such Out-of-Pocket Costs.",general,english
"Either Party may terminate this Agreement, with or without cause, upon giving the other party thirty (30) days prior written notice of such termination pursuant to Section 12.7 of this Agreement.",termination,english
"The cost of such an audit will be borne by NAI unless a material discrepancy indicating inadequate record keeping or that additional fees due to NAI are discovered, in which case the cost of the audit shall be borne by Co-Host.",audit_rights,english
"In these Guidelines: (a) ""you"" and ""your"" refer to the legal entity(ies) that has entered into the contract with Google into which these Guidelines are incorporated, as well as any person or entity acting on your behalf; and (b) ""Application"" means any application, plug-in, helper, component or other executable code that runs on a user's computer, examples of which include those that provide browser helper objects, instant messaging, chat, email, data, file viewing, media playing, file sharing, games, internet navigation, search and other services.",general,english
you and your Principal Owners must enter into a non-competition agreement wherein you agree not to engage in a competitive business for a period of two (2) years after the Transfer and within twenty-five (25) miles of your Franchise Premises or any other The Joint Corp. Location franchise location;,non_compete,english
"(e) Notwithstanding anything to the contrary in this Agreement, neither Party may assign this Agreement in whole or in part to a Restricted Party.",general,english
"Subject to the terms and conditions set forth herein, World Book hereby grants to HSWI, a perpetual, irrevocable limited license to use, copy, store, archive, distribute, transmit, modify (subject to Section 2.1(iv)), and Display the Content, Images and Affinities in whole or in part, only on the HSWI Websites or in promotions in any media for the HSWI Websites.",license_grant,english
Reseller grants McDATA a license to use Reseller's trademarks and corporate logos solely for such marketing and reference purposes.,license_grant,english
"This Agreement shall be construed and enforced in accordance with, and the rights of the parties shall be governed by, the laws of the State of New York and the laws of the United States applicable therein.",governing_law,english
University hereby grants to ArTara an exclusive license to use the Program Data solely for the Project and in Regulatory Filings in the Field in the Territory.,license_grant,english
The Consultant may voluntarily terminate the Consultant's engagement with the Company at any time by giving the Company 120 days prior written Notice of the termination.,termination,english
"In case that the Driver User unilaterally terminates the Financial Leasing Agreement in advance, Party B shall collect the liquidated damages from the Driver User within 30% of the ""down payment + total monthly rent + last payment"" stipulated in the Financial Leasing Agreement;",penalty,english
"Either Party may terminate this Agreement, without cause, by giving two (2) years written notice.",termination,english
"CPDC shall provide to FUSION reasonable access to such records upon request Prior to destruction of any record after such time, CPDC shall give written notice to FUSION.",audit_rights,english
"For the second time of the aforementioned violation, the amount of performance bond shall be additionally paid at RMB3,000 per time on the basis of the amount previous paid",penalty,english
"This Agreement be deemed effective as of the Effective Date, Agreement and shall terminate on December 31, 2020, unless terminated earlier in accordance with Section 3.2.",general,english
"This agreement shall be governed by, and its provisions enforced in accordance with, the laws of the State of Ohio, without regard to its principals of conflicts of laws.",governing_law,english
"· Coordinate creative and copy development, direct mail services, literature fulfillment, commercial printing, list management, list brokering, efficiency analysis and other similar activities.",general,english
(ii) upon sixty (60) days' written notice by the Licensee to the Licensor.,termination,english
"THIS AGREEMENT, INCLUDING THE RIGHTS AND DUTIES OF THE PARTIES HERETO, SHALL BE GOVERNED BY, AND CONSTRUED IN ACCORDANCE WITH, THE INTERNAL LAWS OF THE STATE OF NEW YORK (INCLUDING SECTIONS 5-1401 AND 5-1402 OF THE GENERAL OBLIGATIONS LAW OF THE STATE OF NEW YORK, BUT WITHOUT REGARD TO ANY OTHERWISE APPLICABLE CONFLICTS OF LAW PRINCIPLES).",governing_law,english
This will be Accuray's sole and exclusive obligation and such Customer's sole and exclusive remedy in relation to defective Products and parts.,liability_cap,english
"After the Initial Term, this Agreement shall continue on a month to month basis until terminated by either party upon thirty (30) days prior written notice to the other setting forth the effective date of such termination.",termination,english
"(c) at any time following the second (2nd) anniversary of the First Commercial Sale of the Licensed Product, for any reason or no reason, upon one hundred eighty (180) days' written notice to CytoDyn.",termination,english
"Subject to the terms and conditions of this Agreement: (a) i-Escrow hereby grants to 2TheMart a non-exclusive, nontransferable right to use the i-Escrow Marks (including without limitation the Domain Name) in links to and advertisements and promotions for the Co-Branded Pages or the Services; and (b) 2TheMart hereby grants to i-Escrow a non-exclusive, nontransferable right to use 2TheMart Marks (including without limitation the Domain Name) on the Co-Branded Pages, and for the performance of Services.",license_grant,english
This Agreement and any matters arising out of or related to this Agreement will be governed by the laws of the State of Nevada.,governing_law,english
"You agree to provide us, at your expense, and in a format that we reasonably specify, a complete set of annual financial statements prepared on a review basis by an independent certified public accountant (as to whom we do not have a reasonable objection) within ninety (90) days after the end of each fiscal year of the Franchised Business during the term of this Agreement.",audit_rights,english
"Except as expressly required under this Agreement, Vyera hereby covenants not to Develop, Manufacture, Commercialize or otherwise exploit a Competitive Product in the Territory during the Royalty Term, including by means of an Affiliate.",non_compete,english
"This Agreement will be construed and interpreted in accordance with the laws of the State of Delaware, without regard to any choice of law provision.",governing_law,english
"Each Party shall obtain and maintain, for the Term (i) commercial general liability insurance with a single combined liability limit of at least $5,000,000 per occurrence, (ii) workers compensation/employer's liability insurance with a liability limit of at least $1,000,000 per occurrence or, if greater, the statutory minimum, and (iii) ""all risk"" property insurance on a replacement cost basis adequate to cover all assets and business interruption Losses that a Party may suffer in connection with or arising out of this Agreement, subject to policy limits, and in the case of the policies described in clause (i) above, naming the other Party as an additional insured thereunder.",insurance,english
This Agreement and the rights and obligations of the parties hereto shall be construed in accordance with the substantive laws of the State of New York.,governing_law,english
"Merchant shall deliver to Purchaser certificates evidencing such insurance setting forth the duration thereof and naming Purchaser as an additional named insured, in form reasonably satisfactory to Purchaser.",insurance,english
"DCL will reimburse Redundancy Costs to SEV in accordance with Clause 11.6 up to a maximum total sum as set out in Schedule Two (""the Redundancy Cap"").",liability_cap,english
Any costs and expenses associated with such inspections shall be for the account of the party requesting such inspection.,audit_rights,english
"General Liability and Umbrella/Excess Liability policies must have ""per location or per project"" aggregates.",insurance,english
"In the event the Closing fails to occur, then, only upon entry of a final and non-appealable order of the Bankruptcy Court determining that such failure was the result of Purchaser's sole, material, non-excusable breach of this Agreement, then Merchant shall be entitled to retain the Deposit as liquidated damages as Merchant's sole remedy for such breach.",penalty,english
"5.2 XLI shall indemnify, defend and hold harmless WCC, and its affiliates, officers, directors, shareholders, members, employees, agents and representatives, from any and all Claims arising out of, relating to or in connection with: (i) the breach by XLI of any of the representations and warranties made by XLI in this Agreement or the failure by XLI to fulfill any of its covenants set forth herein and (ii) the use by WCC (as approved by XLI) of the ""XLI"" trademark pursuant to Section 1.1.2, above.",general,english
The following provisions are included as part of this contract: MAINTENANCE OF SOLVENCY.,general,english
The Consultant may terminate the Consultation Period at any time upon thirty (30) days' written notice.,termination,english
"All insurance of an insuring Party must be ""primary and non-contributory"" with respect to any insurance that the other Party may maintain, but only with respect to the negligence or other legal liability of the insuring Party.",insurance,english
"For the third time of the aforementioned violation, Party A will withhold the full amount of the performance bond already paid by Party B, and terminate the full-range business cooperation for one year.",penalty,english
"By this Agreement the Participants enter into a general Joint Venture (the ""Joint Venture"") in accordance with the laws of The State of Florida.",governing_law,english
"The Association Marks shall not be placed adjacent to the mark of another organization concerned with diabetes, or those of a company that manufactures products or provides services related to diabetes, without the Association's specific prior written consent, which may be withheld for any reason.",license_grant,english
GSK shall provide written proof of the existence of such insurance to Theravance upon request.,insurance,english
"Each Party shall provide the other Party with prompt written notice of any cancellation, non-renewal or material change in such insurance that could materially adversely affect the rights of the other Party hereunder, and shall provide such notice within thirty (30) days after any such cancellation, non-renewal or material change.",insurance,english
"This Agreement shall terminate (a) at the option of any party, upon 90 days' advance written notice to the other parties hereto;",termination,english
"This Agreement and the rights of the Parties hereunder shall be governed by and construed in accordance with the laws of the Commonwealth of Pennsylvania including all matters of construction, validity, performance, and enforcement and without giving effect to the principles of conflict of laws.",governing_law,english
Kallo shall permit Agent or its designated Agent(s) to inspect Kallo's books upon Agent's request at Agent's expense during normal business hours of Kallo.,audit_rights,english
"From the commencement of the first Contract Year through the end of the Term, Forty Niners SC grants to Sponsor a limited license during the Term to (a) advertise and promote the fact that Sponsor is an ""official sponsor of the San Francisco 49ers,"" (b) use, reproduce and display the Team Marks in connection with advertising and promotion of Sponsor's goods and services in the Product and Services Category, and (c) promote Sponsor's sponsorship, subject to the terms and conditions of use set forth herein.",license_grant,english
"Notwithstanding the provisions of Section 3 above, either party shall have the right to terminate this Agreement, without cause, upon no less than ninety (90) days' prior written notice to the other party.",termination,english
"Customer is granted a nonexclusive, nontransferable (except to permitted assigns of this Agreement) limited license to use the Licensed Software during the term of this Agreement. Customer shall not sell, lease, copy, distribute, transfer, assign or sublicense the Licensed Software to any third party.",license_grant,english
"In the event that either (x) one Party shall transfer its entire interest in the Operating Company as permitted pursuant to this Agreement and the Operating Company shall remain a going concern after the closing of such transfer or (y) both Parties sell their interest in the Operating Company as permitted pursuant to this Agreement and the Operating Company shall remain a going concern after the closing of such transfer, then any Party which ceases to own an interest in the Operating Company as a result of such transfer shall remain subject to the terms of this Article 7.2 for a period of ten (10) years after the date of such transfer.",non_compete,english
"Upon termination or expiration of this Agreement, each party shall otherwise return or destroy any Confidential Information of the other party provided, however, Corio may retain any Confidential Information necessary for Corio to continue supporting it's then-existing Customers.",general,english
LICENSEE may terminate this Agreement upon ninety (90) days written notice.,termination,english
"EXCEPT AS PROVIDED IN PARAGRAPH 15, WGT'S LIABILITY(WHETHER IN CONTRACT, WARRANTY, TORT (INCLUDING NEGLIGENCE WHETHER ACTIVE, PASSIVE, IMPUTED), PRODUCT LIABILITY, STRICT LIABILITY OR OTHER THEORY) UNDER THIS AGREEMENT OR WITH REGARD TO ANY PRODUCT OR OTHER ITEMS FURNISHED UNDER THIS AGREEMENT WILL IN NO EVENT EXCEED THE COMPENSATION PAID TO WGT CONCERNING SUCH PRODUCT UNDER THIS AGREEMENT.",liability_cap,english
This Agreement has been made in the State of California and shall be governed by and construed in accordance with the laws thereof without regard to principles of conflicts of laws.,governing_law,english
"All insurance coverages are to be placed with insurers which have a Best's rating of no less than ""A.""",insurance,english
The parties to this Agreement hereby agree that the law of the State of New York shall govern their rights and duties in whole without regard to the conflict of law provisions thereof (other than New York General Obligations Law Sections 5-1401 and 5-1402).,governing_law,english
The Franchise Agreement requires application of the laws of the State of Texas.,governing_law,english
"When endorsing a non-competitive product, under no circumstances shall CONSULTANT wear, play, use, hold or in any way be associated with an ADAMS GOLF competitor's Product.",non_compete,english
"The parties hereto consider this liquidated damages provision to be a reasonable, good faith pre-estimate of those damages.",penalty,english
"Each Party will maintain liability insurance, with reputable and financially secure insurance carriers, at levels consistent with industry standards based upon such Party's respective activities and indemnification obligations under this Agreement. Upon request, each Party will furnish to the other Party certificates issued by the applicable insurance company(ies) evidencing such insurance.",insurance,english
This Agreement shall be terminable (a) by the Licensor,termination,english
"The Exit Fee shall be paid by Affiliate immediately prior to the assignment or Transfer of Merchants and/or its net revenue. The amount of the Exit Fee during and following the termination of this Agreement shall be defined as the following: (1) the aggregate sum, per transferring merchant, equal to eighteen (18) months net recurring revenue normally paid to Affiliate under the compensation terms of this Agreement to a maximum of $250,000.",penalty,english
"2.3 Supplier will notify PNC immediately, by person-to-person voice communication or equivalent means, if any of the Ingredients contain, or are reasonably suspected to contain, material hazardous to human health, including but not limited to, chemical, physical or biological hazards.",general,english
"The Company and each of its subsidiaries maintains insurance covering their properties, personnel and business.",insurance,english
"In addition, CHT may terminate this Agreement and the rights granted hereunder, in whole or in part, and without prejudice to enforcement of any other legal right or remedy (including any express termination right set forth elsewhere in this Agreement), at any time without cause, by providing at least thirty (30) Business Days prior written notice to Ehave, but subject to payment of a termination fee equal to an amount set out in Schedule 6.",termination,english
"Member covenants and agrees that during the Post-Term Period (defined below), except as otherwise approved in writing by Franchisor, Member will not, either directly or indirectly, for itself, or through, on behalf of, or in conjunction with any person, persons, partnership, corporation, or entity, Member will not own, maintain, operate, engage in, be associated with or accept any compensation or remuneration from, or have any interest in or render services or give",non_compete,english
"At all times during the Term and for six (6) months following the termination of this Agreement, WYZZ shall have the right, upon prior written request to Nexstar, to review all of the books and records of Nexstar relating to the BCF Report and the Distributions.",audit_rights,english
"Company shall make available, for audit by Achaogen, the secretary, HHS, the physician statements and informed consents required by 42 U.S.C. 289g-1(b) and (c), or ensure HHS access to those records, if maintained by an entity other than the Contractor.",audit_rights,english
"In such case, Party A is entitled to immediately terminate the Agreement and the cooperation relationship between the Parties, and request Party B to pay the liquidated damages of RMB50,000 (RMB FIFTY THOUSAND) and indemnify for all losses incurred to Party A thereby.",penalty,english
"Upon termination or expiration of this Agreement, Calm (at its sole expense) may engage a third party to audit XSPA's inventory of any and all Product Collateral then on hand at each Store and XSPA shall promptly return or dispose of such inventory as instructed by Calm at Calm's sole expense.",audit_rights,english
The payments called for in Section 16.4 [Liquidated Damages] above constitute liquidated damages for causing the premature termination of this Agreement and not a penalty.,penalty,english
"Except as expressly agreed in writing between the parties, no party is liable to the other for any dollar amounts, costs or damages by reason of the expiration or earlier termination of the Agreement.",liability_cap,english
This Agreement shall be construed in accordance with and governed by the substantive internal laws of the State of New York.,governing_law,english
"This Agreement shall be construed, enforced, performed and in all respects governed by and in accordance with the laws in the State of Washington.",governing_law,english
"18-10248 (MFW) Jointly Administered NOTICE OF DESIGNATION OF ASSET PURCHASER PLEASE TAKE NOTICE that pursuant to the Order Approving Debtors' Entry Into Agency Agreement and Consummation of the Transactions Contemplated Thereby (the ""Approval Order"") [D.I.",general,english
"At a minimum, Reseller will subscribe for and maintain during the Term and for a period of two (2) years thereafter, commercial general liability insurance and errors and omission insurance in minimum amounts of Two Million Dollars (US$2,000,000) per occurrence.",insurance,english
"This Agreement shall be interpreted, construed, governed, and enforced according to the laws of the Commonwealth of Virginia, without giving effect to its conflict of laws principles.",governing_law,english
"VerticalNet and PaperExchange shall be responsible for the sale of all advertising on the Co-Branded Sites; provided, however, that neither party shall sell advertising on the Co-Branded Sites to a competitor (as defined in 1.16 and 1.25) and provided that each party shall submit any proposed advertising for the Co-Branded Sites to the other party for its prior written approval, such approval not to be unreasonably withheld, delayed or conditioned.",non_compete,english
"With respect to Beacon Optofluidic Machines (including related Hardware and Software), Consumables and Services for which Ginkgo has placed a Purchase Order pursuant to this Agreement, the Parties agree to the BLI Terms and Conditions that apply with respect to Beacon Optofluidic Machines (including related Hardware and Software), Consumables and Services, unless, notwithstanding anything to the contrary set forth in the BLI Terms and Conditions (including any language regarding the treatment of additional or different terms set forth therein), a term in such BLI Terms and Conditions is inconsistent with a term in this Agreement, in which case this Agreement shall control, including as follows:",termination,english
"Limitations on Rights Granted: the following distribution methods are permitted: non-theatrical, public video, ship and hotel rights (all not earlier than the US theatrical release); home video rental, home video sell through, and commercial video rights (all not earlier than the US video release); cable TV (pay & free), terrestrial TV (pay & free), satellite pay TV; internet TV (pay & free), residential and non-residential pay-per-view, residential and non-residential internet pay-per-view, VOD, near VOD, and internet VOD (all no earlier than the corresponding exploitation in the USA).",license_grant,english
"Except as may be otherwise specified in its Trademark Consent, during the Term and subject to Section 9.02.5, the terms and conditions of the Trademark Consent and the Trademark License Terms, each of the PHL Parties or its Affiliates, as applicable, shall grant to ICC and their Affiliates, as applicable, a non-exclusive - 17 - limited license (a ""License"") to use the PHL Licensed Marks solely in connection with the performance of the duties and obligations of ICC and its Affiliates, as applicable, under the Transaction Documents.",license_grant,english
"All questions with respect to the construction of this Agreement, and the rights and liabilities of the Parties hereto, shall be governed by the laws of the State of Florida.",governing_law,english
"If your Approved Location is located in a flood zone other than B, C or X, as determined by the Federal Emergency Management Agency, you must also obtain flood insurance coverage in the amount of the lesser of 90% of the replacement cost or the maximum coverage available from the National Flood Insurance Program.",insurance,english
"In the event that such assignment would be unlawful, Vyera shall, and hereby does, grant to CytoDyn an exclusive, irrevocable, worldwide, sublicensable (including through multiple tiers), transferrable (without consent) royalty free license to any and all right, title and/or interest that it may have in or to an Invention.",license_grant,english
"This includes in particular the liability exclusion for lost profit, the loss of data or interruption to or errors in the operation of the Web site of the Affiliate.",liability_cap,english
"Without limiting the generality of the foregoing, the amount of Commissions, the definition of Approved Accounts, and all other provisions of this Agreement are subject to change without notice other than posting such information on the Chase Website.",general,english
"For clarity the grant of any license under any Invention or assignment of any Invention by either Party does not include any license under any of such Party's Background IP, even where such Background IP dominates or encompasses any Invention.",license_grant,english
Termination of this Agreement shall not relieve HSNS's obligation to pay all fees that are owed by HSNS under this Agreement or any Order Form.,general,english
NICE shall be entitled to be involved in the planning and establishment of the working environment for all Product lines at the Contractor's premises.,general,english
Customer acknowledges that the Termination for Convenience Fee and the Termination for Cause Fee are each a reasonable approximation of such damages and shall be deemed to be liquidated damages and not a penalty.,penalty,english
"Bioamber hereby grants Cargill, and Cargill hereby accepts, an exclusive, worldwide, royalty-free license with an unlimited right to sublicense under and to Bioamber Improvements for use outside the Field during the term of this Development Agreement.",license_grant,english
Party B shall have a right to obtain copies of all of the Joint Venture Company's accounting books and other documents at their own expense but the originals thereof shall be left in the care of Party A.,audit_rights,english
"For the removal of doubt, when determining the liquidated damages due, the applicable sub-section 5.3.1, 5.3.2 OR 5.3.3 will apply.",penalty,english
"Supplier shall provide at its expense on an annual basis, a copy of the latest SAS70 (Statement on Auditing Standards No. 70, Service Organizations) Type II independent audit firm report for facilities not managed by Bank of America that are used to provide Products under this Agreement.",audit_rights,english
"EXCEPT FOR PIVX'S OBLIGATIONS UNDER SECTION 4.2, IN NO EVENT SHALL PIVX'S OR ITS LICENSORS' LIABILITY TO DETTO OR ANY THIRD PARTY ARISING OUT OF THIS AGREEMENT EXCEED THE TOTAL AMOUNT ACTUALLY RECEIVED BY PIVX HEREUNDER DURING THE PREVIOUS SIX (6) MONTHS.",liability_cap,english
"ENERGOUS may, at any time after the third anniversary of the Effective Date, terminate this Agreement with or without cause upon not less than one hundred and eighty (180) days prior written notice to DIALOG.",termination,english
"This Agreement and any disputes, claims, or actions related thereto shall be governed by and construed in accordance with the laws of the State of California, USA, without regard to the conflicts of law provisions thereof.",governing_law,english
"Such policy or policies will (a) have aggregate limits of liability of not less than $1,000,000 with respect to any incident or occurrence and of not less than $2,000,000 in the aggregate; (b) name both Zanotti and Aura as insured parties; and (c) provide that such policy may not be canceled except upon not less than 30 days' written notice to both Zanotti and Aura. Each party will provide such evidence of the effectiveness of such insurance to the other party as may be reasonably requested.",insurance,english
This Agreement shall be governed by and construed in accordance with the laws of the State of Connecticut.,governing_law,english
Manufacturer shall permit Customer (at Customer's expense) to conduct reasonable annual reviews of the environmental and health and safety practices and performance of the Facilities with respect to the Products where Manufacturer's performance under this Agreement is occurring; provided that such review shall not include any invasive sampling at such Facilities and shall not unreasonably interfere with Manufacturer's operation of such Facilities.,audit_rights,english
A copy of such insurance policy shall be provided to North within thirty (30) days after execution of this Agreement.,insurance,english
"ESTABLISHMENT, at its sole cost and expense, will maintain appropriate insurance including, but not limited to, Commercial General Liability Insurance with premises, operations coverage including Person Injury/Property Damage coverage, with limits of not less than $1,000,000 per occurrence. As of January 1, 2015, such insurance shall also have annual aggregate limits not less than $2,000,000. Evidence of insurance indicating such coverage will be delivered to APOLLO upon request. The evidence will (a) indicate that the policy will not change or terminate without at least fifteen (15) days prior written notice to APOLLO, (b) APOLLO shall be listed as an additional insured on the commercial general liability policy.",insurance,english
"This Agreement shall be governed by the laws of the State of Delaware, its rules of conflict of laws notwithstanding.",governing_law,english
"During the Term, PaperExchange will not, directly or indirectly, design, host, operate, maintain or otherwise participate in a co-branded career center or a co-branded equipment listing Site with a Pulp and Paper Online Competitor or license a PaperExchange Link for use or display on any Pulp and Paper Online Competitor's Site.",non_compete,english
"The scope of AT&T Audits shall also include: (i) practices and procedures used in performing the Services; (ii) systems, communications and information technology used in performing the Services; (iii) general controls and security practices and procedures; (iv) supporting information and calculations regarding invoices and compliance with service requirements; (v) quality initiatives and quality assurance; and (vi) compliance with the terms of this Agreement.",audit_rights,english
"Professional indemnity insurance providing coverage for loss or damage arising out of an act or omission of the franchisee or its employees, minimum of $1,000,000 of coverage for every $5,000,000 of annual written premium by you with a floor of $1,000,000 of coverage and a maximum deductible of $25,000 allowed.",insurance,english
"Subject to the terms and conditions of this Agreement, Array hereby grants to Ono an exclusive license, with the right to grant sublicenses and appoint distributors as provided in Section 2.2, under the Array Patents, Array Know-How and Array's interests in the Joint Patents and Joint Know-How to Commercialize the Products in the Field in the Ono Territory.",license_grant,english
The costs of any audit of Operator's books or records shall be borne by Owner absent manifest error.,audit_rights,english
"ETI's liability to Nortel arising from or relating to the intellectual property indemnity set forth in the Enterprise License shall not exceed 50% (fifty percent) of the monies paid by Nortel thereunder to a maximum of U.S.$1,000,000 (one million U.S. dollars).",liability_cap,english
In no event shall PPG SHANGHAI be liable for consequential damages.,liability_cap,english
"Pretzel Time reserves the right to suspend contributions/fees and operations of the Advertising Fund for one or more periods, and the right to terminate the Advertising Fund, upon thirty (30) days' prior written notice to Franchisee.",termination,english
"Notwithstanding its place of execution or performance, this Agreement shall be governed by and construed in accordance with the laws of the State of Texas, irrespective of its laws regarding choice or conflict of laws.",governing_law,english
"grounds, for any punitive, consequential, indirect, exemplary, special or incidental loss or damage suffered by the other arising from or related to this Agreement, including without limitation, loss of data, profits, interest or revenue, or interruption of business, even if such party has been informed of or might otherwise anticipated or foreseen the possibility of such losses or damages; provided, however, that such limitations shall not apply to liabilities which may arise as the result of willful misconduct of a party.",liability_cap,english
"The foregoing provisions of this section 19 state the entire liability and obligations of Tripath and the exclusive remedy of Distributor and its customers, with respect to any actual or alleged intellectual property infringement by the Products.",liability_cap,english
"Throughout the Term and for a period of six (6) months after the expiration or termination of this Agreement, neither XSPA nor any of its affiliates shall, directly or indirectly, sell, offer for sale, market or promote any digital meditation or digital sleep products (other than the Products), including online or in any Store in the Territory, without the express prior written consent of Calm.",non_compete,english
Franchisor shall be named as an additional insured on all such insurance policies and shall be provided with certificates of insurance evidencing such coverage.,insurance,english
"Without limiting or qualifying the Sponsor's liabilities, obligations, or indemnities, before the Event, the Sponsor will obtain, at its sole cost and expense, a comprehensive general liability insurance policy from a company acceptable to ANTHEMIC and authorized to do business in the state of Illinois with limits of no less than $1,000,000.00 per occurrence and $2,000,000.00 as an annual aggregate. The insurance mentioned in the preceding sentence will name ANTHEMIC as additional insured. The Sponsor will also maintain any statutorily required workers compensation insurance.",insurance,english
"Astellas shall have the right, upon reasonable advance notice and during regular business hours, to inspect and audit, either by itself or through its Affiliates or consultants, the facilities (including any facilities of sub-contractors) being used by FG for production of the Lead Compound to assure compliance with applicable laws, rules and regulations, including, without limitation, Japanese regulatory standards and FG quality control procedures (""Relevant Standards""). FG shall also reasonably comply with inspection",audit_rights,english
AS WITNESS the hands of the Parties or their duly authorized representatives effective as of the Effective Date.,general,english
"Upon timely request and at least […***…] prior written notice from the auditing Party, such audit shall be conducted in the countries specifically requested by the auditing Party, during regular business hours in such a manner as to not unnecessarily interfere with the audited Party's normal business activities, and shall be limited to results in the […***…] prior to audit notification.",audit_rights,english
"Subject to the terms and conditions of this Agreement, the Licensor hereby grants to the Licensee, and the Licensee hereby accepts from the Licensor, a personal, non-exclusive, royalty-free right and license to use the Licensed Mark in the Territory solely and exclusively as a component of the Licensee's own company name and in connection with the Licensed Services and any business provided in conjunction therewith by such Licensee.",license_grant,english
"During the Term of this Agreement, FCE will not conduct any Work using Generation 1 Technology in Carbon Capture Applications or any Work using Generation 2 Technology, independently or with third parties outside this Agreement, without prior written approval from ExxonMobil.",non_compete,english
PcoMed's conversion right is PcoMed's sole and exclusive remedy for Integra's failure to satisfy the Minimum Payment for any Minimum Payment Period,liability_cap,english
"This Agreement may be terminated at any time prior to the Effective Time by Parent, in its sole and absolute discretion, without the approval or consent of",termination,english
The Company reserves the right in its sole and absolute discretion to give written notice to,termination,english
"Each Party shall procure and maintain insurance, including clinical trials and product liability insurance, adequate to cover its obligations hereunder and consistent with normal business practices of prudent companies similarly situated at all times during which any Product or Vaccine Compositions is being clinically tested in human subjects or commercially distributed or sold by such Party.",insurance,english
"The ""Estimated Remaining Value"" means the mathematical product of (a) the average monthly fee paid by Customer with respect to the Initial Services during the twelve (12) months immediately preceding the Effective Date of Termination, multiplied by (b) the number of unexpired whole months remaining between the Effective Date of Termination and the expiration of the Initial Term.",penalty,english
"In no event (including, but not limited to, Manning's or Pey Dirt's default hereunder) shall Manning or Pey Dirt be liable to Company (or any entity claiming through Company) for any amount in excess of the amounts of royalties actually received by Pey Dirt hereunder, excluding the reimbursement of expenses.",liability_cap,english
"provided that (a) either party may terminate this Agreement, effective at any time after the first three months of the Term, by giving 30 days' written notice of termination to the other party,",termination,english
"Notwithstanding anything to the contrary stated in this Agreement, either party may terminate this Agreement at any time without cause by giving to the other party, not less than four (4) months written notice.",termination,english
"Automobile Liability Insurance. Occurrence based coverage with a combined single limit of at least $10,000,000 per occurrence and in the aggregate for owned, non-owned, and hired automotive equipment of the Party. Requires additional insured endorsement and waiver of subrogation endorsement.",insurance,english
Pacira has requested a waiver and is awaiting a response from the FDA -79- SCHEDULE XI NDA TRANSFER LETTERS A.,general,english
"Subject to the condition above, HEMISPHERX hereby grants SCIEN the exclusive license to sell, market, and distribute Product for use in the Field in the Territory for Direct Access/EAP and Regulatory Agency-Approved (RAA) purposes.",license_grant,english
"If Customer breaches the foregoing covenant, the same shall constitute a partial termination of this Agreement, and Customer shall pay Metavante the Termination Fee for the affected Service, as liquidated damages and not as a penalty.",penalty,english
